 2022-12-26 23:39:20,269 - 'f'
 2022-12-26 23:39:20,427 - 'f'
 2022-12-26 23:39:20,570 - 'f'
 2022-12-26 23:39:20,730 - 'f'
 2022-12-26 23:39:57,043 - 'd'
 2022-12-26 23:39:57,227 - 'd'
 2022-12-26 23:39:57,386 - 'd'
 2022-12-26 23:39:57,547 - 'd'
 2022-12-26 23:39:57,709 - 'd'
 2022-12-26 23:39:57,875 - 'd'
 2022-12-26 23:39:58,053 - 'd'
